user_id,user_journey
338124,Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career track certificate Other Homepage-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Sign up-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Pricing-Pricing-Sign up-Sign up-Homepage-Log in-Log in Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Log in Checkout Homepage-Log in-Log in Checkout Checkout
338181,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Courses-Pricing-Pricing-Pricing-Pricing-Resources center Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Log in-Log in Checkout
338212,Homepage-Sign up Other Homepage-Log in Checkout Checkout Checkout
338632,Courses-Courses-Courses-Courses-Courses-Sign up Sign up-Sign up Other Log in-Other Log in-Log in Homepage-Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Homepage-Sign up-Homepage-Homepage-Homepage-Log in-Log in Courses-Sign up Homepage-Sign up Other-Other-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage Homepage Pricing Homepage-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Courses-Log in-Log in Resources center-Other-Other-Sign up-Sign up-Log in-Log in Homepage-Sign up-Sign up-Log in-Log in Log in-Log in Checkout
338845,Other Coupon
339582,Other Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Log in-Log in Checkout Courses Career tracks-Career tracks Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses Courses Pricing-Pricing-Pricing-Pricing-Course certificate-Course certificate Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Courses Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Log in-Log in Homepage Pricing Homepage-Log in-Log in Homepage Pricing Homepage Pricing Homepage Pricing Homepage Pricing Homepage Pricing Homepage Pricing Homepage-Log in-Log in Checkout Checkout
339958,Other Log in Homepage Pricing Pricing-Sign up-Sign up Checkout
341430,Other Log in-Other Log in-Log in Courses-Sign up-Sign up-Log in-Log in-Other Log in-Log in Checkout Log in-Log in Checkout Log in-Log in Checkout Homepage Other Log in-Log in Log in-Log in Other Checkout Log in-Log in Log in-Log in Checkout Log in-Log in Checkout Coupon Coupon Coupon Coupon Coupon Coupon Coupon
342288,Other Resources center-Other Homepage-Log in Log in Checkout Log in-Sign up Sign up-Sign up-Log in Coupon Coupon Coupon Coupon Coupon Coupon Coupon Coupon Coupon
343619,Homepage-Pricing-Pricing-Sign up-Sign up Log in Log in-Log in Log in-Log in Checkout Homepage Pricing Homepage Pricing Homepage Homepage-Pricing-Pricing-Log in-Log in Coupon
344014,Other Log in Resources center-Other-Other-Log in-Log in Log in-Log in Blog Other-Resources center-Resources center-Other-Other-Log in-Log in Other-Log in-Log in Checkout
344040,Other Coupon Coupon Coupon Coupon Coupon
344695,Other Other Homepage-Pricing-Pricing-Pricing-Pricing-Course certificate Other-Log in Homepage Pricing Homepage Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Checkout
345171,Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Sign up Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Courses Homepage-Homepage-Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up Checkout Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Career track certificate-Pricing-Pricing-Checkout Homepage-Career tracks-Career tracks Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Homepage-Homepage-Homepage-Career tracks-Career tracks Checkout Homepage-Pricing-Pricing-Checkout-Pricing-Sign up-Sign up-Log in-Other-Log in-Log in Homepage Pricing Checkout
345439,Other Coupon Coupon
345526,Courses-Courses-Courses-Sign up-Sign up Log in Log in-Log in Homepage Checkout Homepage-Sign up Homepage-Resources center-Resources center Coupon Other Checkout Checkout Checkout Checkout Log in-Log in Log in-Log in Checkout Checkout Homepage Instructors Other Homepage-Sign up-Sign up-Log in-Log in Checkout Pricing-Sign up-Sign up Checkout
345571,Other Coupon Coupon Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Courses-Sign up Checkout Other Coupon Other Coupon Coupon Coupon Checkout
346517,Other Homepage-Sign up-Sign up-Log in Homepage-Log in-Log in Homepage Courses Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Homepage Pricing Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Courses-Pricing-Pricing-Checkout-Checkout-Homepage-Homepage-Sign up-Sign up Checkout
346769,Homepage-Course certificate-Course certificate-Sign up-Sign up-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks Sign up-Career track certificate-Career track certificate-Career track certificate Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Career tracks-Career tracks Career tracks-Sign up Other Other-Other-Log in Log in-Log in Homepage-Log in-Log in Checkout
347303,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout
347748,Pricing-Sign up-Sign up Homepage-Log in Homepage-Log in-Log in Homepage-Homepage-Homepage-Homepage-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Career track certificate Homepage-Sign up Homepage-Sign up Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Sign up-Sign up Sign up-Sign up Sign up-Sign up Sign up-Sign up Pricing Log in-Log in Log in-Log in Resources center-Other Sign up-Pricing Pricing-Checkout-Checkout-Checkout-Pricing-Log in-Log in Checkout Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Career tracks-Career tracks Upcoming courses-Other-Other-Other-Other-Other-Upcoming courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Homepage Pricing Homepage-Sign up-Sign up-Homepage-Log in-Log in Pricing-Resources center-Resources center Homepage Pricing Log in-Log in Homepage-Sign up Homepage Pricing Homepage Pricing Homepage-Career tracks-Career tracks Homepage-Career tracks-Career tracks Homepage Pricing Homepage Pricing Homepage-Log in-Log in Homepage-Sign up-Sign up-Pricing Homepage Pricing Success stories-Blog-Blog-Homepage Homepage Instructors Homepage Instructors Homepage-Sign up-Sign up-Log in-Log in Log in-Log in Other Homepage-Log in Checkout Homepage-Success stories-Success stories Other Homepage-Resources center-Resources center-Courses Resources center-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Sign up Sign up-Log in-Sign up-Sign up Homepage-Log in Homepage-Log in Homepage-Log in Sign up-Log in Checkout
349826,Other Log in Other Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Log in-Log in Log in-Log in Log in-Log in Checkout Resources center-Other Resources center-Other Homepage Pricing Log in-Log in Resources center-Other Log in-Log in Log in-Log in Checkout Homepage-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Other-Other-Other Log in-Log in Checkout
350751,Homepage-Pricing-Pricing-Sign up-Sign up Other Homepage Courses Log in Checkout Checkout
351669,Homepage-Sign up-Sign up Homepage-Log in Checkout Checkout
351796,Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Pricing-Sign up Other Log in Log in-Log in Homepage-Pricing-Pricing-Sign up-Sign up-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Other Other Log in-Log in Other Homepage-Log in-Log in Checkout Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Other
352062,Other Homepage-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Homepage-Career tracks-Career tracks-Pricing-Pricing-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Log in-Log in Other Checkout Coupon
352098,Other Log in-Other Log in-Log in Log in-Log in Career tracks-Sign up-Sign up-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Checkout Checkout
352376,Other Resources center-Other Homepage-Sign up-Sign up-Log in Homepage-Sign up-Homepage-Sign up Coupon Coupon Checkout
353236,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Sign up-Sign up-Log in-Log in Homepage-Log in-Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout
353669,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout
353878,Homepage-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Upcoming courses Courses-Sign up Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Homepage Other Log in Log in-Log in Homepage-Log in-Log in Resources center-Other Log in-Log in Log in-Log in Homepage-Courses-Courses-Courses-Courses-Log in-Log in Checkout
354201,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Checkout Checkout
354683,Other Sign up-Sign up-Log in Log in-Log in Sign up-Sign up-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Coupon
355056,Other Other Homepage-Log in Homepage Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Log in-Log in Homepage-Pricing-Pricing-Pricing-Pricing-Resources center-Resources center Courses-Pricing-Pricing-Pricing-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks Resources center-Other Homepage Pricing Coupon
356489,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Sign up Other Other Checkout Log in Courses Log in-Log in Checkout Checkout Checkout Checkout Checkout Checkout Checkout Log in-Log in Checkout Log in-Log in Checkout
357645,Other Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Checkout
358019,Other Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Checkout
360808,Other Homepage-Log in Homepage-Resources center-Resources center Homepage-Homepage-Homepage-Resources center-Resources center-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Pricing-Sign up-Sign up Homepage Pricing Checkout
361114,Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Sign up-Sign up-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Coupon Coupon
